image_path,product_type,freshness,label,split
Orange_Fresh/translation_Screen Shot 2018-06-13 at 12.10.57 AM.jpg,orange,fresh,0,validation
Bellpepper_Rotten/WhatsApp Image 2020-11-07 at 11.35.36 PM(1).jpg_0_2153.jpg,bellpepper,rotten,1,validation
Peach_Rotten/Image4125.jpg,peach,rotten,1,validation
Orange_Rotten/rotated_by_30_Screen Shot 2018-06-12 at 11.26.36 PM.jpg,orange,rotten,1,validation
Lime_Fresh/IMG_20190902_111309.jpg,lime,fresh,0,validation
Guava_Fresh/FreshGuava (198).jpg,guava,fresh,0,validation
Guava_Rotten/IMG_20190822_081232_1.jpg,guava,rotten,1,validation
Pomegranate_Fresh/20190820_144637_23343.jpg,pomegranate,fresh,0,validation
Pomegranate_Fresh/20190820_154340.jpg,pomegranate,fresh,0,validation
Pomegranate_Fresh/20190820_153932_26205.jpg,pomegranate,fresh,0,validation
Strawberry_Fresh/freshStrawberry (343)1.jpg,strawberry,fresh,0,validation
Jujube_Rotten/RottenJujube (106).jpg,jujube,rotten,1,validation
Mango_Fresh/freshMango (7).jpg,mango,fresh,0,validation
Pomegranate_Fresh/20190820_145301_23646.jpg,pomegranate,fresh,0,validation
Pomegranate_Rotten/IMG20200728182654.jpg,pomegranate,rotten,1,validation
Pomegranate_Fresh/20190820_150515_24175.jpg,pomegranate,fresh,0,validation
Orange_Fresh/Screen Shot 2018-06-12 at 11.55.05 PM.jpg,orange,fresh,0,validation
Strawberry_Rotten/RottenStrawberry (113)!.jpg,strawberry,rotten,1,validation
Guava_Rotten/IMG_20190822_080222_1.jpg,guava,rotten,1,validation
Potato_Fresh/freshPotato (20).jpg,potato,fresh,0,validation
Pear_Fresh/Image635.jpg,pear,fresh,0,validation
Strawberry_Rotten/rottenStrawberry (280)1.jpg,strawberry,rotten,1,validation
Lime_Fresh/IMG_20190902_110935_1.jpg,lime,fresh,0,validation
Pomegranate_Rotten/IMG_20190824_180716.jpg,pomegranate,rotten,1,validation
Pomegranate_Fresh/20190820_145758_23805.jpg,pomegranate,fresh,0,validation
Strawberry_Rotten/rottenStrawberry (88)1.jpg,strawberry,rotten,1,validation
Strawberry_Rotten/rottenStrawberry (309)1.jpg,strawberry,rotten,1,validation
Orange_Fresh/IMG_2044.JPG,orange,fresh,0,validation
Orange_Fresh/rotated_by_15_Screen Shot 2018-06-12 at 11.56.20 PM.jpg,orange,fresh,0,validation
Pomegranate_Fresh/20190820_153504_25839.jpg,pomegranate,fresh,0,validation
Kaki_Fresh/Image639.jpg,kaki,fresh,0,validation
Lime_Rotten/IMG_6979.JPG,lime,rotten,1,validation
Orange_Fresh/FreshOrange (58)!.jpg,orange,fresh,0,validation
Cucumber_Rotten/rottenCucumber (533)1.jpg,cucumber,rotten,1,validation
Orange_Rotten/RottenOrange (173)!.jpg,orange,rotten,1,validation
Lime_Rotten/IMG_7247.JPG,lime,rotten,1,validation
Bellpepper_Rotten/WhatsApp Image 2020-11-07 at 11.35.36 PM.jpg_0_4525.jpg,bellpepper,rotten,1,validation
Carrot_Fresh/freshCarrot (546).jpg,carrot,fresh,0,validation
Cucumber_Fresh/freshCucumber (185)1.jpg,cucumber,fresh,0,validation
Orange_Rotten/Screen Shot 2018-06-12 at 11.43.54 PM.jpg,orange,rotten,1,validation
Pomegranate_Rotten/IMG_20190822_085123_1.jpg,pomegranate,rotten,1,validation
Orange_Rotten/IMG_20190824_174931.jpg,orange,rotten,1,validation
Pomegranate_Rotten/IMG_20190824_181016.jpg,pomegranate,rotten,1,validation
Orange_Rotten/IMG_20190923_182114.jpg,orange,rotten,1,validation
Pomegranate_Fresh/20190820_154748_26813.jpg,pomegranate,fresh,0,validation
Bellpepper_Fresh/capsicum3_8.jpg_0_8328.jpg,bellpepper,fresh,0,validation
Lime_Fresh/IMG_20190902_102514_1.jpg,lime,fresh,0,validation
Pomegranate_Rotten/IMG20200728183003.jpg,pomegranate,rotten,1,validation
Bellpepper_Rotten/rottenPepper (94)1.jpg,bellpepper,rotten,1,validation
Bellpepper_Fresh/capsicum3_6.jpg_0_4519.jpg,bellpepper,fresh,0,validation
Peach_Rotten/Image4955.jpg,peach,rotten,1,validation
Strawberry_Fresh/freshStrawberry (426)1.jpg,strawberry,fresh,0,validation
Orange_Rotten/IMG_20190923_181450.jpg,orange,rotten,1,validation
Guava_Rotten/IMG_20190824_180158_1.jpg,guava,rotten,1,validation
Mango_Rotten/rottenMango (294).jpg,mango,rotten,1,validation
Kaki_Fresh/Image925.jpg,kaki,fresh,0,validation
Bellpepper_Fresh/freshPepper (139)1.jpg,bellpepper,fresh,0,validation
Orange_Fresh/FreshOrange (38)!.jpg,orange,fresh,0,validation
Orange_Rotten/IMG_2398.JPG,orange,rotten,1,validation
Bellpepper_Fresh/capsicum3_13.jpg_0_3257.jpg,bellpepper,fresh,0,validation
Guava_Fresh/FreshGuava (126).jpg,guava,fresh,0,validation
Orange_Rotten/rottenOrange (272)1.jpg,orange,rotten,1,validation
Lime_Rotten/IMG_20190923_183536_1.jpg,lime,rotten,1,validation
Watermelon_Rotten/Image433.jpg,watermelon,rotten,1,validation
Orange_Rotten/IMG_20190923_181755_1.jpg,orange,rotten,1,validation
Pomegranate_Fresh/20190820_143854_23066.jpg,pomegranate,fresh,0,validation
Cucumber_Rotten/rottenCucumber (461)1.jpg,cucumber,rotten,1,validation
Grapes_Fresh/FreshGrape (103)!.jpg,grapes,fresh,0,validation
Bellpepper_Fresh/freshPepper (334)1.jpg,bellpepper,fresh,0,validation
Guava_Fresh/IMG_8462.JPG,guava,fresh,0,validation
Orange_Fresh/IMG_2186.JPG,orange,fresh,0,validation
Pomegranate_Rotten/IMG_20190824_180756.jpg,pomegranate,rotten,1,validation
Pomegranate_Fresh/20190820_151412_24631.jpg,pomegranate,fresh,0,validation
Orange_Fresh/IMG_1901.JPG,orange,fresh,0,validation
Pomegranate_Fresh/20190820_151404_24618.jpg,pomegranate,fresh,0,validation
Bellpepper_Fresh/capsicum3_11.jpg_0_25.jpg,bellpepper,fresh,0,validation
Orange_Rotten/RottenOrange (97)!.jpg,orange,rotten,1,validation
Jujube_Rotten/RottenJujube (190).jpg,jujube,rotten,1,validation
Lime_Rotten/IMG_20190923_183616.jpg,lime,rotten,1,validation
Bellpepper_Fresh/IMG_20200826_172325.jpg_0_8959.jpg,bellpepper,fresh,0,validation
Kaki_Rotten/Image4015.jpg,kaki,rotten,1,validation
Lime_Fresh/IMG_20190902_110918_1.jpg,lime,fresh,0,validation
Lime_Fresh/IMG_20190902_110946.jpg,lime,fresh,0,validation
Potato_Rotten/rottenPotato (59).jpg,potato,rotten,1,validation
Pomegranate_Fresh/20190820_152751_25187.jpg,pomegranate,fresh,0,validation
Strawberry_Rotten/rottenStrawberry (142)1.jpg,strawberry,rotten,1,validation
Orange_Fresh/rotated_by_45_Screen Shot 2018-06-12 at 11.54.55 PM.jpg,orange,fresh,0,validation
Pomegranate_Fresh/20190820_152407_24995.jpg,pomegranate,fresh,0,validation
Potato_Fresh/freshPotato (508).jpg,potato,fresh,0,validation
Watermelon_Rotten/Image429.jpg,watermelon,rotten,1,validation
Orange_Fresh/IMG_20190924_153444.jpg,orange,fresh,0,validation
Pomegranate_Fresh/IMG20200728182313_27616.jpg,pomegranate,fresh,0,validation
Pomegranate_Fresh/20190820_144802_23438.jpg,pomegranate,fresh,0,validation
Pear_Fresh/Image863.jpg,pear,fresh,0,validation
Bellpepper_Rotten/IMG_20200901_181736.jpg_0_6817.jpg,bellpepper,rotten,1,validation
Orange_Fresh/vertical_flip_Screen Shot 2018-06-13 at 12.05.19 AM.jpg,orange,fresh,0,validation
Orange_Rotten/RottenOrange (143)!.jpg,orange,rotten,1,validation
Guava_Rotten/RottenGuava (61).jpg,guava,rotten,1,validation
Bellpepper_Rotten/WhatsApp Image 2020-11-07 at 11.35.36 PM(1).jpeg_0_7871.jpg,bellpepper,rotten,1,validation
Pomegranate_Fresh/20190820_150908_24402.jpg,pomegranate,fresh,0,validation
Lime_Fresh/IMG_20190902_102420.jpg,lime,fresh,0,validation
Bitter_Gourd_Rotten/IMG_20200824_182221.jpg_0_9058.jpg,bitter_gourd,rotten,1,validation
Bellpepper_Fresh/freshPepper (190)1.jpg,bellpepper,fresh,0,validation
Bellpepper_Rotten/rottenPepper (523)1.jpg,bellpepper,rotten,1,validation
Pear_Rotten/Image163.jpg,pear,rotten,1,validation
Pomegranate_Fresh/20190820_145752.jpg,pomegranate,fresh,0,validation
Bitter_Gourd_Fresh/IMG_20200822_223831.jpg_0_3511.jpg,bitter_gourd,fresh,0,validation
Orange_Fresh/Screen Shot 2018-06-13 at 12.17.01 AM.jpg,orange,fresh,0,validation
Orange_Fresh/rotated_by_60_Screen Shot 2018-06-13 at 12.14.43 AM.jpg,orange,fresh,0,validation
Lime_Fresh/IMG_20190902_104141.jpg,lime,fresh,0,validation
Bellpepper_Rotten/WhatsApp Image 2020-11-07 at 11.35.36 PM.jpg_0_2440.jpg,bellpepper,rotten,1,validation
Pomegranate_Fresh/20190820_154826.jpg,pomegranate,fresh,0,validation
Guava_Fresh/20190813_130126.jpg,guava,fresh,0,validation
Pomegranate_Rotten/IMG_20190829_072152_1.jpg,pomegranate,rotten,1,validation
Strawberry_Fresh/freshStrawberry (518)1.jpg,strawberry,fresh,0,validation
Orange_Fresh/translation_Screen Shot 2018-06-13 at 12.20.39 AM.jpg,orange,fresh,0,validation
Pear_Fresh/Image693.jpg,pear,fresh,0,validation
Lime_Rotten/IMG_6965.JPG,lime,rotten,1,validation
Orange_Rotten/rottenOrange (334)1.jpg,orange,rotten,1,validation
Cucumber_Fresh/freshCucumber (306)1.jpg,cucumber,fresh,0,validation
Pomegranate_Fresh/IMG20200728182055_27390.jpg,pomegranate,fresh,0,validation
Pomegranate_Fresh/20190820_153326_25667.jpg,pomegranate,fresh,0,validation
Orange_Rotten/rotated_by_60_Screen Shot 2018-06-12 at 11.23.33 PM.jpg,orange,rotten,1,validation
Cucumber_Rotten/rottenCucumber (324)1.jpg,cucumber,rotten,1,validation
Pomegranate_Fresh/20190820_150137_24005.jpg,pomegranate,fresh,0,validation
Cucumber_Fresh/freshCucumber (539)1.jpg,cucumber,fresh,0,validation
Orange_Rotten/Screen Shot 2018-06-12 at 11.29.26 PM.jpg,orange,rotten,1,validation
Strawberry_Fresh/freshStrawberry (511)1.jpg,strawberry,fresh,0,validation
Bellpepper_Rotten/WhatsApp Image 2020-11-07 at 11.35.36 PM.jpeg_0_6770.jpg,bellpepper,rotten,1,validation
Guava_Fresh/IMG20200728184343.jpg,guava,fresh,0,validation
Pomegranate_Rotten/IMG_20190822_085226.jpg,pomegranate,rotten,1,validation
Carrot_Fresh/freshCarrot (176).jpg,carrot,fresh,0,validation
Mango_Fresh/freshMango (137).jpg,mango,fresh,0,validation
Pomegranate_Fresh/20190820_154117_26286.jpg,pomegranate,fresh,0,validation
Orange_Rotten/rotated_by_45_Screen Shot 2018-06-12 at 11.36.48 PM.jpg,orange,rotten,1,validation
Lime_Rotten/IMG20200729172401.jpg,lime,rotten,1,validation
Peach_Rotten/Image4997.jpg,peach,rotten,1,validation
Lime_Rotten/IMG_7427.JPG,lime,rotten,1,validation
Pomegranate_Fresh/20190820_154210.jpg,pomegranate,fresh,0,validation
Cucumber_Fresh/freshCucumber (468)1.jpg,cucumber,fresh,0,validation
Orange_Fresh/rotated_by_75_Screen Shot 2018-06-13 at 12.16.16 AM.jpg,orange,fresh,0,validation
Peach_Rotten/Image4689.jpg,peach,rotten,1,validation
Cucumber_Fresh/freshCucumber (233)1.jpg,cucumber,fresh,0,validation
Orange_Fresh/saltandpepper_Screen Shot 2018-06-12 at 11.55.28 PM.jpg,orange,fresh,0,validation
Pomegranate_Fresh/IMG20200728181719_27293.jpg,pomegranate,fresh,0,validation
Strawberry_Rotten/rottenStrawberry (247)1.jpg,strawberry,rotten,1,validation
Pomegranate_Fresh/20190820_145946_23879.jpg,pomegranate,fresh,0,validation
Pomegranate_Rotten/IMG_20190829_072006.jpg,pomegranate,rotten,1,validation
Cucumber_Fresh/freshCucumber (512)1.jpg,cucumber,fresh,0,validation
Mango_Rotten/rottenMango (328).jpg,mango,rotten,1,validation
Lime_Fresh/IMG20200728131550.jpg,lime,fresh,0,validation
Strawberry_Rotten/RottenStrawberry (71)!.jpg,strawberry,rotten,1,validation
Bellpepper_Fresh/IMG_20200823_131808.jpg_0_5.jpg,bellpepper,fresh,0,validation
Grape_Rotten/Image1845.jpg,grape,rotten,1,validation
Potato_Rotten/rottenPotato (141).jpg,potato,rotten,1,validation
Pomegranate_Fresh/IMG20200728182040_27372.jpg,pomegranate,fresh,0,validation
Carrot_Rotten/rottenCarrot (13).jpg,carrot,rotten,1,validation
Pomegranate_Fresh/20190820_153742_26027.jpg,pomegranate,fresh,0,validation
Jujube_Rotten/RottenJujube (34).jpg,jujube,rotten,1,validation
Potato_Fresh/freshPotato (573).jpg,potato,fresh,0,validation
Strawberry_Rotten/rottenStrawberry (424)1.jpg,strawberry,rotten,1,validation
Mango_Rotten/rottenMango (229).jpg,mango,rotten,1,validation
Pomegranate_Fresh/20190820_154737_26792.jpg,pomegranate,fresh,0,validation
Orange_Rotten/IMG20200728190009.jpg,orange,rotten,1,validation
Orange_Fresh/IMG20200728190529.jpg,orange,fresh,0,validation
Bellpepper_Fresh/freshPepper (584)1.jpg,bellpepper,fresh,0,validation
Cucumber_Fresh/freshCucumber (406)1.jpg,cucumber,fresh,0,validation
Grapes_Fresh/FreshGrape (102)!.jpg,grapes,fresh,0,validation
Pomegranate_Fresh/20190820_144250_23197.jpg,pomegranate,fresh,0,validation
Bitter_Gourd_Fresh/bitter-gourd 1.jpg_0_6892.jpg,bitter_gourd,fresh,0,validation
Strawberry_Fresh/freshStrawberry (297)1.jpg,strawberry,fresh,0,validation
Orange_Rotten/IMG_20190824_174947_1.jpg,orange,rotten,1,validation
Guava_Rotten/IMG_20190829_072415_1.jpg,guava,rotten,1,validation
Guava_Rotten/RottenGuava (82).jpg,guava,rotten,1,validation
Pomegranate_Fresh/20190820_150858.jpg,pomegranate,fresh,0,validation
Potato_Fresh/freshPotato (201).jpg,potato,fresh,0,validation
Orange_Fresh/rotated_by_15_Screen Shot 2018-06-13 at 12.00.02 AM.jpg,orange,fresh,0,validation
Bellpepper_Fresh/IMG_20200822_223846.jpg_0_8657.jpg,bellpepper,fresh,0,validation
Orange_Rotten/rotated_by_45_Screen Shot 2018-06-12 at 11.42.38 PM.jpg,orange,rotten,1,validation
Kaki_Fresh/Image23.jpg,kaki,fresh,0,validation
Potato_Fresh/freshPotato (162).jpg,potato,fresh,0,validation
Kaki_Rotten/Image4135.jpg,kaki,rotten,1,validation
Cucumber_Rotten/rottenCucumber (519)1.jpg,cucumber,rotten,1,validation
Kaki_Fresh/Image793.jpg,kaki,fresh,0,validation
Lime_Rotten/IMG_7356.JPG,lime,rotten,1,validation
Bellpepper_Rotten/Image1601.jpg,bellpepper,rotten,1,validation
Lime_Rotten/IMG_7027.JPG,lime,rotten,1,validation
Pomegranate_Fresh/20190820_144630.jpg,pomegranate,fresh,0,validation
Pomegranate_Fresh/20190820_154638_26704.jpg,pomegranate,fresh,0,validation
Guava_Fresh/IMG_8920.JPG,guava,fresh,0,validation
Bellpepper_Rotten/Image2277.jpg,bellpepper,rotten,1,validation
Cucumber_Rotten/rottenCucumber (185)1.jpg,cucumber,rotten,1,validation
Papaya_Rotten/Image1635 (2).jpg,papaya,rotten,1,validation
Lime_Fresh/IMG_20190902_104417.jpg,lime,fresh,0,validation
Lime_Fresh/IMG_20190902_102415.jpg,lime,fresh,0,validation
Pomegranate_Fresh/20190820_150715_24306.jpg,pomegranate,fresh,0,validation
Orange_Rotten/translation_Screen Shot 2018-06-12 at 11.27.52 PM.jpg,orange,rotten,1,validation
Lime_Fresh/IMG_20190902_102626_1.jpg,lime,fresh,0,validation
Strawberry_Fresh/freshStrawberry (419)1.jpg,strawberry,fresh,0,validation
Pomegranate_Fresh/20190820_143619_22939.jpg,pomegranate,fresh,0,validation
Papaya_Rotten/Image1677.jpg,papaya,rotten,1,validation
Carrot_Rotten/rottenCarrot (508).jpg,carrot,rotten,1,validation
Pomegranate_Fresh/20190820_145755_23802.jpg,pomegranate,fresh,0,validation
Mango_Fresh/freshMango (260).jpg,mango,fresh,0,validation
Pomegranate_Fresh/20190820_153408.jpg,pomegranate,fresh,0,validation
Orange_Rotten/rotated_by_60_Screen Shot 2018-06-12 at 11.37.58 PM.jpg,orange,rotten,1,validation
Orange_Rotten/rotated_by_75_Screen Shot 2018-06-12 at 11.45.42 PM.jpg,orange,rotten,1,validation
Guava_Fresh/IMG20200728184257.jpg,guava,fresh,0,validation
Pomegranate_Fresh/20190820_151351_24588.jpg,pomegranate,fresh,0,validation
Cucumber_Rotten/rottenCucumber (233)1.jpg,cucumber,rotten,1,validation
Pomegranate_Rotten/RottenPomegranate (76)!.jpg,pomegranate,rotten,1,validation
Lime_Rotten/IMG_20190923_183713.jpg,lime,rotten,1,validation
Bellpepper_Rotten/Image1839.jpg,bellpepper,rotten,1,validation
Guava_Fresh/IMG_7927.JPG,guava,fresh,0,validation
Carrot_Fresh/freshCarrot (17).jpg,carrot,fresh,0,validation
Pomegranate_Fresh/20190820_154121.jpg,pomegranate,fresh,0,validation
Guava_Rotten/RottenGuava (173).jpg,guava,rotten,1,validation
Orange_Rotten/RottenOrange (24)!.jpg,orange,rotten,1,validation
Bitter_Gourd_Fresh/IMG_20200822_223840.jpg_0_9188.jpg,bitter_gourd,fresh,0,validation
Pomegranate_Fresh/20190820_150541_24210.jpg,pomegranate,fresh,0,validation
Guava_Rotten/IMG_20190824_180338.jpg,guava,rotten,1,validation
Guava_Fresh/20190813_121132.jpg,guava,fresh,0,validation
Orange_Rotten/saltandpepper_Screen Shot 2018-06-12 at 11.26.44 PM.jpg,orange,rotten,1,validation
Pomegranate_Rotten/IMG_20190829_071953.jpg,pomegranate,rotten,1,validation
Bitter_Gourd_Rotten/IMG_20200825_144547.jpg_0_7517.jpg,bitter_gourd,rotten,1,validation
Pear_Fresh/Image405.jpg,pear,fresh,0,validation
Guava_Fresh/IMG20200728184248.jpg,guava,fresh,0,validation
Pomegranate_Fresh/20190820_153853_26154.jpg,pomegranate,fresh,0,validation
Orange_Rotten/IMG_20190923_181850.jpg,orange,rotten,1,validation
Pomegranate_Fresh/IMG20200728125541_27060.jpg,pomegranate,fresh,0,validation
Orange_Fresh/IMG_2219.JPG,orange,fresh,0,validation
Pomegranate_Fresh/FreshPomegranate (208)!.jpg,pomegranate,fresh,0,validation
Potato_Fresh/freshPotato (288).jpg,potato,fresh,0,validation
Guava_Rotten/IMG_20190822_081115.jpg,guava,rotten,1,validation
Pomegranate_Fresh/IMG20200728182330_01_27647.jpg,pomegranate,fresh,0,validation
Bellpepper_Fresh/IMG_20200823_131808.jpg_0_5267.jpg,bellpepper,fresh,0,validation
Orange_Rotten/saltandpepper_Screen Shot 2018-06-12 at 11.33.55 PM.jpg,orange,rotten,1,validation
Lime_Fresh/IMG_20190902_111452.jpg,lime,fresh,0,validation
Pomegranate_Fresh/20190820_154635(0)_26693.jpg,pomegranate,fresh,0,validation
Cucumber_Fresh/freshCucumber (50)1.jpg,cucumber,fresh,0,validation
Orange_Rotten/IMG_20190923_181707.jpg,orange,rotten,1,validation
Pomegranate_Fresh/20190820_153829_26096.jpg,pomegranate,fresh,0,validation
Bellpepper_Fresh/IMG_20200826_172333.jpg_0_2665.jpg,bellpepper,fresh,0,validation
Orange_Fresh/rotated_by_30_Screen Shot 2018-06-13 at 12.08.29 AM.jpg,orange,fresh,0,validation
Potato_Fresh/freshPotato (360).jpg,potato,fresh,0,validation
Bellpepper_Fresh/freshPepper (88)1.jpg,bellpepper,fresh,0,validation
Pomegranate_Fresh/20190820_150321_24085.jpg,pomegranate,fresh,0,validation
Cucumber_Rotten/rottenCucumber (127)1.jpg,cucumber,rotten,1,validation
Pomegranate_Fresh/20190820_154513_26558.jpg,pomegranate,fresh,0,validation
Pomegranate_Fresh/IMG20200728125545_27065.jpg,pomegranate,fresh,0,validation
Pomegranate_Fresh/20190820_151819_24877.jpg,pomegranate,fresh,0,validation
Pomegranate_Fresh/20190820_153550.jpg,pomegranate,fresh,0,validation
Lime_Fresh/IMG_20190902_111312_1.jpg,lime,fresh,0,validation
Guava_Rotten/IMG_20190822_081355_1.jpg,guava,rotten,1,validation
Orange_Rotten/rotated_by_30_Screen Shot 2018-06-12 at 11.24.29 PM.jpg,orange,rotten,1,validation
Peach_Rotten/Image3989.jpg,peach,rotten,1,validation
Orange_Fresh/rotated_by_30_Screen Shot 2018-06-13 at 12.02.05 AM.jpg,orange,fresh,0,validation
Pomegranate_Fresh/20190820_143858_23069.jpg,pomegranate,fresh,0,validation
Lime_Fresh/IMG_20190902_104113.jpg,lime,fresh,0,validation
Orange_Rotten/rottenOrange (165)1.jpg,orange,rotten,1,validation
Orange_Fresh/rotated_by_60_Screen Shot 2018-06-13 at 12.13.51 AM.jpg,orange,fresh,0,validation
Guava_Fresh/IMG_8307.JPG,guava,fresh,0,validation
Pomegranate_Fresh/IMG20200728125458_27002.jpg,pomegranate,fresh,0,validation
Papaya_Fresh/Image83.jpg,papaya,fresh,0,validation
Kaki_Rotten/Image3785.jpg,kaki,rotten,1,validation
Pomegranate_Fresh/20190820_152826_25234.jpg,pomegranate,fresh,0,validation
Orange_Fresh/vertical_flip_Screen Shot 2018-06-12 at 11.59.28 PM.jpg,orange,fresh,0,validation
Lime_Fresh/IMG_20190902_111324.jpg,lime,fresh,0,validation
Pomegranate_Fresh/20190820_151700_24814.jpg,pomegranate,fresh,0,validation
Orange_Fresh/vertical_flip_Screen Shot 2018-06-13 at 12.20.15 AM.jpg,orange,fresh,0,validation
Pomegranate_Fresh/20190820_144852.jpg,pomegranate,fresh,0,validation
Potato_Fresh/freshPotato (172).jpg,potato,fresh,0,validation
Pomegranate_Fresh/IMG20200728181654_27220.jpg,pomegranate,fresh,0,validation
Orange_Rotten/rottenOrange (298)1.jpg,orange,rotten,1,validation
Bellpepper_Rotten/rottenPepper (309)1.jpg,bellpepper,rotten,1,validation
Orange_Fresh/IMG_20190924_150956.jpg,orange,fresh,0,validation
Orange_Fresh/freshOrange (208)1.jpg,orange,fresh,0,validation
Lime_Rotten/IMG20200728191042.jpg,lime,rotten,1,validation
Orange_Rotten/IMG20200728185938.jpg,orange,rotten,1,validation
Strawberry_Rotten/RottenStrawberry (87)!.jpg,strawberry,rotten,1,validation
Papaya_Rotten/Image1661 (2).jpg,papaya,rotten,1,validation
Pomegranate_Fresh/20190820_152926.jpg,pomegranate,fresh,0,validation
Potato_Rotten/rottenPotato (151).jpg,potato,rotten,1,validation
Orange_Rotten/IMG_20190824_174948.jpg,orange,rotten,1,validation
Strawberry_Rotten/rottenStrawberry (135)1.jpg,strawberry,rotten,1,validation
Guava_Fresh/IMG20200729172828.jpg,guava,fresh,0,validation
Strawberry_Fresh/freshStrawberry (452)1.jpg,strawberry,fresh,0,validation
Orange_Fresh/translation_Screen Shot 2018-06-13 at 12.06.01 AM.jpg,orange,fresh,0,validation
Orange_Fresh/rotated_by_30_Screen Shot 2018-06-13 at 12.11.02 AM.jpg,orange,fresh,0,validation
Pomegranate_Rotten/IMG20200728182932.jpg,pomegranate,rotten,1,validation
Potato_Fresh/freshPotato (59).jpg,potato,fresh,0,validation
Orange_Fresh/IMG20200728190412_01.jpg,orange,fresh,0,validation
Cucumber_Fresh/freshCucumber (330)1.jpg,cucumber,fresh,0,validation
Orange_Rotten/IMG20200728190027.jpg,orange,rotten,1,validation
Bitter_Gourd_Rotten/IMG_20200901_181728.jpg_0_919.jpg,bitter_gourd,rotten,1,validation
Pomegranate_Rotten/IMG20200728182953.jpg,pomegranate,rotten,1,validation
Orange_Fresh/IMG_2087.JPG,orange,fresh,0,validation
Cucumber_Rotten/rottenCucumber (500)1.jpg,cucumber,rotten,1,validation
Pomegranate_Fresh/IMG20200728182208_27549.jpg,pomegranate,fresh,0,validation
Orange_Rotten/rotated_by_30_Screen Shot 2018-06-12 at 11.34.00 PM.jpg,orange,rotten,1,validation
Orange_Fresh/IMG_20190924_151102.jpg,orange,fresh,0,validation
Strawberry_Fresh/FreshStrawberry (74)!.jpg,strawberry,fresh,0,validation
Strawberry_Rotten/rottenStrawberry (457)1.jpg,strawberry,rotten,1,validation
Watermelon_Fresh/Image95.jpg,watermelon,fresh,0,validation
Cucumber_Rotten/rottenCucumber (219)1.jpg,cucumber,rotten,1,validation
Peach_Fresh/Image17.jpg,peach,fresh,0,validation
Bellpepper_Fresh/IMG_20200823_131808.jpg_0_5774.jpg,bellpepper,fresh,0,validation
Bellpepper_Fresh/IMG_20200826_172333.jpg_0_7833.jpg,bellpepper,fresh,0,validation
Bellpepper_Fresh/freshPepper (396)1.jpg,bellpepper,fresh,0,validation
Kaki_Rotten/Image3687.jpg,kaki,rotten,1,validation
Orange_Rotten/rotated_by_75_Screen Shot 2018-06-12 at 11.39.29 PM.jpg,orange,rotten,1,validation
Guava_Rotten/IMG_20190822_080258_1.jpg,guava,rotten,1,validation
Guava_Fresh/FreshGuava (150).jpg,guava,fresh,0,validation
Potato_Fresh/freshPotato (19).jpg,potato,fresh,0,validation
Lime_Rotten/IMG20200729172400.jpg,lime,rotten,1,validation
Pear_Rotten/Image161.jpg,pear,rotten,1,validation
Pomegranate_Rotten/IMG_20190822_085139_1.jpg,pomegranate,rotten,1,validation
Bellpepper_Rotten/Image2163.jpg,bellpepper,rotten,1,validation
Orange_Rotten/IMG_2486.JPG,orange,rotten,1,validation
Pomegranate_Rotten/IMG_20190822_085630_1.jpg,pomegranate,rotten,1,validation
Orange_Fresh/Screen Shot 2018-06-13 at 12.02.41 AM.jpg,orange,fresh,0,validation
Orange_Rotten/rotated_by_75_Screen Shot 2018-06-12 at 11.33.16 PM.jpg,orange,rotten,1,validation
Bellpepper_Fresh/freshPepper (175)1.jpg,bellpepper,fresh,0,validation
Guava_Fresh/IMG_8749.JPG,guava,fresh,0,validation
Lime_Rotten/IMG20200729172413_01.jpg,lime,rotten,1,validation
Pomegranate_Fresh/FreshPomegranate (94)!.jpg,pomegranate,fresh,0,validation
Bellpepper_Rotten/rottenPepper (352)1.jpg,bellpepper,rotten,1,validation
Orange_Rotten/rotated_by_15_Screen Shot 2018-06-12 at 11.22.32 PM.jpg,orange,rotten,1,validation
Strawberry_Fresh/freshStrawberry (498)1.jpg,strawberry,fresh,0,validation
Lime_Rotten/IMG_7590.JPG,lime,rotten,1,validation
Strawberry_Fresh/FreshStrawberry (22)!.jpg,strawberry,fresh,0,validation
Potato_Rotten/rottenPotato (183).jpg,potato,rotten,1,validation
Pomegranate_Rotten/IMG_20190822_085150.jpg,pomegranate,rotten,1,validation
Orange_Rotten/IMG_20190923_181917_2.jpg,orange,rotten,1,validation
Guava_Fresh/20190813_121414.jpg,guava,fresh,0,validation
Peach_Fresh/Image1189.jpg,peach,fresh,0,validation
Orange_Fresh/IMG_1875.JPG,orange,fresh,0,validation
Guava_Rotten/IMG_20190822_081332.jpg,guava,rotten,1,validation
Pear_Fresh/Image919.jpg,pear,fresh,0,validation
Guava_Rotten/IMG_20190824_181537.jpg,guava,rotten,1,validation
Guava_Rotten/RottenGuava (162).jpg,guava,rotten,1,validation
Grapes_Rotten/RottenGrape (65).jpg,grapes,rotten,1,validation
Pomegranate_Rotten/IMG_20190822_085203_1.jpg,pomegranate,rotten,1,validation
Pomegranate_Rotten/IMG_20190829_071941.jpg,pomegranate,rotten,1,validation
Bellpepper_Rotten/WhatsApp Image 2020-11-07 at 11.30.47 PM.jpg_0_1426.jpg,bellpepper,rotten,1,validation
