image_path,product_type,freshness,label,split,prediction_score,predicted_label,is_correct,pca_1,pca_2,tsne_1,tsne_2
C:\Users\antoc\FreshOrRotten\data\raw\Potato_Fresh\freshPotato (374).jpg,potato,fresh,0,test,0.12030412,fresh,True,1.8516469,0.031309124,6.5510306,1.9241316
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\IMG_9438.JPG,banana,fresh,0,test,0.19138351,fresh,True,1.1848391,-0.43356946,1.0011009,7.9552655
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\IMG20200728182322.jpg,pomegranate,fresh,0,test,0.013343064,fresh,True,4.829311,0.7573922,34.295284,11.426439
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\IMG_20190910_171915.jpg,apple,rotten,1,test,0.8546283,rotten,True,-2.0637887,4.4864235,-22.557192,43.078743
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_143845_23050.jpg,pomegranate,fresh,0,test,0.005466622,fresh,True,6.051051,-0.17797112,44.414555,2.6916153
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_153448_25800.jpg,pomegranate,fresh,0,test,0.0009540979,fresh,True,8.028149,6.5142465,36.753735,40.48943
C:\Users\antoc\FreshOrRotten\data\raw\Guava_Fresh\IMG_8959.JPG,guava,fresh,0,test,0.05199914,fresh,True,3.0888371,-1.237593,27.474781,-7.522266
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Rotten\IMG_20190829_071758.jpg,pomegranate,rotten,1,test,0.9735075,rotten,True,-4.378693,4.1630044,-24.948875,43.52592
C:\Users\antoc\FreshOrRotten\data\raw\Guava_Rotten\IMG_20190822_083935.jpg,guava,rotten,1,test,0.8888001,rotten,True,-3.0239034,-2.7947097,-22.612226,-12.6490965
C:\Users\antoc\FreshOrRotten\data\raw\Lime_Rotten\IMG_7536.JPG,lime,rotten,1,test,0.732827,rotten,True,-1.8197671,-3.177837,-10.671403,-21.702986
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\IMG_20190824_175340.jpg,apple,rotten,1,test,0.41194123,fresh,False,-0.16902983,-4.1676664,0.5592636,-32.414536
C:\Users\antoc\FreshOrRotten\data\raw\Lime_Rotten\IMG_20190923_183644_1.jpg,lime,rotten,1,test,0.92567,rotten,True,-3.337613,3.4858482,-25.530584,42.59103
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\IMG20200728182202_27529.jpg,pomegranate,fresh,0,test,0.023584455,fresh,True,3.9930282,3.236598,25.853456,18.98794
C:\Users\antoc\FreshOrRotten\data\raw\Strawberry_Rotten\RottenStrawberry (84)!.jpg,strawberry,rotten,1,test,0.9913531,rotten,True,-5.687132,2.0014381,-25.020693,36.11098
C:\Users\antoc\FreshOrRotten\data\raw\Guava_Rotten\IMG20200728184959.jpg,guava,rotten,1,test,0.44820005,fresh,False,-0.53409284,2.1388912,-8.102712,12.9508915
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\translation_Screen Shot 2018-06-12 at 9.54.02 PM.jpg,banana,fresh,0,test,0.058954246,fresh,True,2.9298108,2.2653825,7.5097923,20.16296
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\rotated_by_30_Screen Shot 2018-06-08 at 2.28.07 PM.jpg,apple,rotten,1,test,0.9650482,rotten,True,-4.3248825,-0.50884503,-49.936447,0.9881367
C:\Users\antoc\FreshOrRotten\data\raw\Carrot_Fresh\freshCarrot (8).jpeg,carrot,fresh,0,test,0.45986828,fresh,True,-0.59768635,-2.9314563,-12.868701,-39.558147
C:\Users\antoc\FreshOrRotten\data\raw\Potato_Fresh\freshPotato (263).jpg,potato,fresh,0,test,0.11054024,fresh,True,2.0959578,-0.5000808,7.010934,1.3363404
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\rotated_by_30_Screen Shot 2018-06-08 at 5.05.41 PM.jpg,apple,fresh,0,test,0.2254035,fresh,True,2.199737,-2.1887763,32.23905,-29.748322
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Rotten\Image425.jpg,tomato,rotten,1,test,0.9955564,rotten,True,-6.4183764,1.678581,-52.627075,4.9876103
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\rottenApple (264)1.jpg,apple,rotten,1,test,0.9869097,rotten,True,-5.3059673,1.4824493,-24.636642,33.976696
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\rotated_by_60_Screen Shot 2018-06-08 at 2.48.43 PM.jpg,apple,rotten,1,test,0.67568797,rotten,True,-1.2347927,-1.791894,-20.675083,-20.84328
C:\Users\antoc\FreshOrRotten\data\raw\Guava_Fresh\20190813_121533.jpg,guava,fresh,0,test,0.31778458,fresh,True,0.47146684,-4.241397,5.518624,-34.883064
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\freshApple (80)1.jpg,apple,fresh,0,test,0.0154871065,fresh,True,4.5109296,0.5689237,33.244434,9.952067
C:\Users\antoc\FreshOrRotten\data\raw\Guava_Rotten\IMG_20190824_180128.jpg,guava,rotten,1,test,0.99658406,rotten,True,-7.180007,1.983478,-33.23823,28.69968
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\Screen Shot 2018-06-08 at 5.01.01 PM.jpg,apple,fresh,0,test,0.0018783683,fresh,True,7.1285334,8.018078,35.588078,43.37255
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\rotated_by_45_Screen Shot 2018-06-08 at 5.14.56 PM.jpg,apple,fresh,0,test,0.011992781,fresh,True,5.0332975,5.7625327,15.944673,50.10801
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\IMG20200728181945_01_27358.jpg,pomegranate,fresh,0,test,0.04537991,fresh,True,3.1972308,0.30344066,20.86421,2.1886559
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Rotten\Image475 (2).jpg,tomato,rotten,1,test,0.9991763,rotten,True,-8.716313,3.8213782,-38.77146,30.259377
C:\Users\antoc\FreshOrRotten\data\raw\Cucumber_Rotten\Image219.jpg,cucumber,rotten,1,test,0.9999151,rotten,True,-11.647617,5.6403074,-45.058968,30.194592
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\Screen Shot 2018-06-12 at 11.20.30 PM.jpg,orange,rotten,1,test,0.37046853,fresh,False,-0.35728577,-3.8513389,12.074189,-45.206024
C:\Users\antoc\FreshOrRotten\data\raw\Potato_Fresh\freshPotato (248).jpg,potato,fresh,0,test,0.4284324,fresh,True,-0.21856108,-4.119799,1.249747,-31.712921
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\IMG_20190923_182203.jpg,orange,rotten,1,test,0.83446884,rotten,True,-2.7120476,-0.29290193,-14.476879,13.06142
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\rotated_by_60_Screen Shot 2018-06-08 at 5.09.54 PM.jpg,apple,fresh,0,test,0.0084168445,fresh,True,5.9158316,11.403652,16.872068,57.81768
C:\Users\antoc\FreshOrRotten\data\raw\Guava_Rotten\IMG_20190822_080644_1.jpg,guava,rotten,1,test,0.879411,rotten,True,-3.2928221,1.4117117,-12.919724,10.809792
C:\Users\antoc\FreshOrRotten\data\raw\Guava_Fresh\FreshGuava (124).jpg,guava,fresh,0,test,0.0570066,fresh,True,3.101705,-2.0532813,35.16109,-11.7483835
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_154702_26733.jpg,pomegranate,fresh,0,test,0.00040911834,fresh,True,8.85114,5.830159,39.558945,37.60959
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Fresh\DSCN4113.jpg_0_1502.jpg,tomato,fresh,0,test,0.118458495,fresh,True,2.1966558,6.54765,3.34065,62.919838
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Rotten\rottenTomato (216)1.jpg,tomato,rotten,1,test,0.38130188,fresh,False,-0.18127239,-4.163665,0.6848125,-33.53241
C:\Users\antoc\FreshOrRotten\data\raw\Lime_Rotten\IMG_7005.JPG,lime,rotten,1,test,0.99570906,rotten,True,-6.76134,2.1614108,-32.570354,31.784496
C:\Users\antoc\FreshOrRotten\data\raw\Strawberry_Fresh\freshStrawberry (268)1.jpg,strawberry,fresh,0,test,0.11426086,fresh,True,1.8529893,0.24852148,3.1999412,6.7482414
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Rotten\rotated_by_45_Screen Shot 2018-06-12 at 9.19.12 PM.jpg,banana,rotten,1,test,0.9927371,rotten,True,-6.2145796,0.90211266,-50.989414,6.303772
C:\Users\antoc\FreshOrRotten\data\raw\Pear_Fresh\Image567.jpg,pear,fresh,0,test,0.027120356,fresh,True,3.7398205,0.25081462,10.450275,8.203372
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\rotated_by_75_Screen Shot 2018-06-12 at 11.23.29 PM.jpg,orange,rotten,1,test,0.9983652,rotten,True,-7.9504437,2.8391094,-53.794914,3.6092522
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\Image141.jpg,banana,fresh,0,test,0.067281276,fresh,True,2.817924,1.4963667,5.0408,36.154667
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Fresh\IMG_2093.JPG,orange,fresh,0,test,0.23789608,fresh,True,0.8872785,-4.0974884,7.946886,-35.392895
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Fresh\IMG_20200822_223854.jpg_0_5716.jpg,bellpepper,fresh,0,test,0.022438837,fresh,True,5.7286754,-0.60807383,49.97809,-6.987249
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Fresh\IMG20200729173728_01.jpg,orange,fresh,0,test,0.60116655,rotten,False,-0.9357466,-3.8624778,-4.8717446,-22.266161
C:\Users\antoc\FreshOrRotten\data\raw\Jujube_Rotten\RottenJujube (142).jpg,jujube,rotten,1,test,0.99240136,rotten,True,-5.875284,1.8899882,-25.482504,35.389957
C:\Users\antoc\FreshOrRotten\data\raw\Peach_Rotten\Image4135.jpg,peach,rotten,1,test,0.5328105,rotten,True,-0.5539173,-2.219656,-9.598266,-6.281051
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\rotated_by_45_Screen Shot 2018-06-08 at 2.39.35 PM.jpg,apple,rotten,1,test,0.9685619,rotten,True,-4.417802,4.242445,-48.583187,7.6657453
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\Screen Shot 2018-06-12 at 11.29.36 PM.jpg,orange,rotten,1,test,0.7448811,rotten,True,-1.8184011,-3.1864443,-18.114296,-15.4935055
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Fresh\freshOrange (79)1.jpg,orange,fresh,0,test,0.57026047,rotten,False,-1.519592,-3.7806642,-3.9086933,-38.54769
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Rotten\Image1027.jpg,banana,rotten,1,test,0.99937564,rotten,True,-9.35326,6.332637,-46.77125,28.232435
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_151407.jpg,pomegranate,fresh,0,test,0.02699088,fresh,True,4.0401726,-0.95426273,38.83542,0.38919687
C:\Users\antoc\FreshOrRotten\data\raw\Mango_Fresh\freshMango (214).jpg,mango,fresh,0,test,0.09505695,fresh,True,3.1881738,-1.4561763,28.137981,-10.302185
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_150415_24150.jpg,pomegranate,fresh,0,test,0.0066850632,fresh,True,5.648712,4.8941402,30.764736,38.67766
C:\Users\antoc\FreshOrRotten\data\raw\Strawberry_Fresh\freshStrawberry (438)1.jpg,strawberry,fresh,0,test,0.43439117,fresh,True,-0.20571634,1.8405246,-11.175311,18.498312
C:\Users\antoc\FreshOrRotten\data\raw\Strawberry_Rotten\rottenStrawberry (519)1.jpg,strawberry,rotten,1,test,0.894441,rotten,True,-3.0853662,-1.6268554,-20.762875,23.846073
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\rotated_by_45_Screen Shot 2018-06-07 at 2.20.34 PM.jpg,apple,rotten,1,test,0.51336694,rotten,True,-0.046696097,-1.7208605,19.305593,-30.866472
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\vertical_flip_Screen Shot 2018-06-08 at 5.10.21 PM.jpg,apple,fresh,0,test,0.0019285686,fresh,True,6.8779297,4.447744,39.19845,33.913467
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\rotated_by_75_Screen Shot 2018-06-12 at 11.33.06 PM.jpg,orange,rotten,1,test,0.3183016,fresh,False,0.25234902,2.2866,-4.500242,13.236472
C:\Users\antoc\FreshOrRotten\data\raw\Carrot_Fresh\freshCarrot (589).jpg,carrot,fresh,0,test,0.22555248,fresh,True,0.15662363,-4.42476,1.085233,-42.37832
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\saltandpepper_Screen Shot 2018-06-08 at 2.30.26 PM.jpg,apple,rotten,1,test,0.7523086,rotten,True,-1.8242558,-3.4228106,-17.952679,-17.359398
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\rotated_by_45_Screen Shot 2018-06-12 at 9.53.07 PM.jpg,banana,fresh,0,test,0.050188135,fresh,True,5.0048094,0.2262253,43.397797,-6.692477
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_145557_23676.jpg,pomegranate,fresh,0,test,0.0009939758,fresh,True,7.9052515,7.178377,35.756916,41.715137
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\saltandpepper_Screen Shot 2018-06-12 at 11.23.13 PM.jpg,orange,rotten,1,test,0.5036079,rotten,True,-1.3157263,-3.0340917,-11.200826,-30.309315
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\rotated_by_15_Screen Shot 2018-06-12 at 9.47.18 PM.jpg,banana,fresh,0,test,0.029902104,fresh,True,10.602322,1.3389452,53.116722,-22.016273
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_150332.jpg,pomegranate,fresh,0,test,0.060928665,fresh,True,2.9606664,-0.4668085,22.030838,8.038195
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_153951_26235.jpg,pomegranate,fresh,0,test,0.0076240413,fresh,True,5.347462,1.8956199,31.261902,21.512442
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Rotten\Image2919.jpg,tomato,rotten,1,test,0.9944571,rotten,True,-7.139512,0.012954292,-43.79709,-9.584773
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Fresh\Image643.jpg,tomato,fresh,0,test,0.00998439,fresh,True,5.7960253,-1.3684708,37.444138,-48.639908
C:\Users\antoc\FreshOrRotten\data\raw\Peach_Fresh\Image207.jpg,peach,fresh,0,test,0.05615904,fresh,True,3.4088917,-2.4455345,32.387806,-39.39783
C:\Users\antoc\FreshOrRotten\data\raw\Grapes_Rotten\RottenGrape (154).jpg,grapes,rotten,1,test,0.30959314,fresh,False,0.5831088,-2.4068975,13.9615345,-14.010522
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Fresh\FreshOrange (60)!.jpg,orange,fresh,0,test,0.67012465,rotten,False,-1.2831978,-2.9061234,-15.832875,-14.587824
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\IMG_20190910_172341_1.jpg,apple,rotten,1,test,0.97721386,rotten,True,-4.5138235,1.5180702,-23.430397,35.43917
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Rotten\RottenBanana (29)!.jpg,banana,rotten,1,test,0.9935454,rotten,True,-6.909027,0.5493641,-40.04997,3.664921
C:\Users\antoc\FreshOrRotten\data\raw\Lime_Fresh\IMG_20190902_104055.jpg,lime,fresh,0,test,0.010186125,fresh,True,4.9475904,1.558296,29.110704,15.789839
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\Image325.jpg,banana,fresh,0,test,0.17669047,fresh,True,1.4422286,1.06568,4.207227,35.69162
C:\Users\antoc\FreshOrRotten\data\raw\Guava_Rotten\IMG_20190822_080643_1.jpg,guava,rotten,1,test,0.873751,rotten,True,-3.240646,1.6066642,-12.931585,10.798999
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Fresh\IMG_20200826_172321.jpg_0_3213.jpg,bellpepper,fresh,0,test,0.1467026,fresh,True,1.9075849,-0.67525095,6.8860073,-4.3463984
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\rottenApple (313)1.jpg,apple,rotten,1,test,0.5908249,rotten,True,-1.0117602,-3.727322,-1.2388905,-24.644392
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Fresh\translation_Screen Shot 2018-06-12 at 11.53.17 PM.jpg,orange,fresh,0,test,0.5481586,rotten,False,0.16844669,-0.7813458,19.598549,-31.379251
C:\Users\antoc\FreshOrRotten\data\raw\Strawberry_Fresh\freshStrawberry (144)1.jpg,strawberry,fresh,0,test,0.028458167,fresh,True,3.6389112,1.3181212,22.650223,14.347788
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_153830_26103.jpg,pomegranate,fresh,0,test,0.005756056,fresh,True,5.671475,2.335005,31.161152,22.596258
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\rotated_by_45_Screen Shot 2018-06-08 at 2.40.09 PM.jpg,apple,rotten,1,test,0.7453582,rotten,True,-1.1037238,0.2537395,-27.891113,-48.655304
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\Screen Shot 2018-06-07 at 2.17.15 PM.jpg,apple,rotten,1,test,0.8926446,rotten,True,-3.2402806,-1.6156523,-25.119696,-33.372215
C:\Users\antoc\FreshOrRotten\data\raw\Bitter_Gourd_Fresh\IMG_20200822_223831.jpg_0_9972.jpg,bitter_gourd,fresh,0,test,0.01820019,fresh,True,4.4305,0.34214726,28.35953,7.3306384
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\freshBanana (120)1.jpg,banana,fresh,0,test,0.1420037,fresh,True,3.1658936,-2.4526045,48.35204,-10.724203
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\IMG_9160.JPG,banana,fresh,0,test,0.19342637,fresh,True,1.455532,-2.4911413,16.163347,-13.796957
C:\Users\antoc\FreshOrRotten\data\raw\Pear_Fresh\Image239.jpg,pear,fresh,0,test,0.012035418,fresh,True,4.717138,0.6524564,30.789627,10.992841
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\translation_Screen Shot 2018-06-08 at 2.30.03 PM.jpg,apple,rotten,1,test,0.8644384,rotten,True,-2.7329178,-2.4266639,-30.262234,-25.135715
C:\Users\antoc\FreshOrRotten\data\raw\Carrot_Fresh\freshCarrot (457).jpg,carrot,fresh,0,test,0.23890145,fresh,True,1.081772,-1.012948,16.659693,-29.013092
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\rotated_by_45_Screen Shot 2018-06-08 at 2.45.50 PM.jpg,apple,rotten,1,test,0.44493288,fresh,False,-0.1485779,-3.501412,1.3639104,-24.60443
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\rotated_by_30_Screen Shot 2018-06-12 at 10.06.19 PM.jpg,banana,fresh,0,test,0.7606376,rotten,False,-1.485028,-3.3076615,-20.655598,-23.124832
C:\Users\antoc\FreshOrRotten\data\raw\Potato_Rotten\rottenPotato (517).jpg,potato,rotten,1,test,0.87564564,rotten,True,-3.0198994,-1.6010579,-24.935513,-9.688391
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Rotten\Copy of IMG_20200727_223213.jpg_0_1980.jpg,tomato,rotten,1,test,0.7822952,rotten,True,-1.6184661,-1.767587,-25.227642,-45.121105
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Rotten\IMG_7848.JPG,banana,rotten,1,test,0.952312,rotten,True,-4.3446984,-1.3852785,-30.742714,0.6203233
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\IMG_20190824_175111_1.jpg,orange,rotten,1,test,0.9436876,rotten,True,-4.140114,-1.2447746,-25.562065,4.98348
C:\Users\antoc\FreshOrRotten\data\raw\Cucumber_Rotten\rottenCucumber (105)1.jpg,cucumber,rotten,1,test,0.99723333,rotten,True,-7.4125695,2.613741,-35.244644,28.901022
C:\Users\antoc\FreshOrRotten\data\raw\Cucumber_Rotten\rottenCucumber (392)1.jpg,cucumber,rotten,1,test,0.18293115,fresh,False,1.1616867,1.2353189,-0.85826266,15.195772
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Fresh\IMG_2568.JPG,orange,fresh,0,test,0.12334768,fresh,True,4.046445,-3.178504,48.135082,-18.942324
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Fresh\IMG_2013.JPG,orange,fresh,0,test,0.287688,fresh,True,0.5666852,-4.1719775,7.001463,-34.78718
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_153642_25919.jpg,pomegranate,fresh,0,test,0.0050851875,fresh,True,5.8054156,2.4674313,31.184273,22.978075
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\saltandpepper_Screen Shot 2018-06-08 at 5.05.12 PM.jpg,apple,fresh,0,test,0.08352356,fresh,True,2.6273468,2.632985,15.8621025,40.303867
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_151555.jpg,pomegranate,fresh,0,test,0.007498861,fresh,True,5.5885,0.49768573,38.69884,10.379123
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_150546_24219.jpg,pomegranate,fresh,0,test,0.064755514,fresh,True,2.6294012,3.2051954,19.88327,20.611517
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\rotated_by_15_Screen Shot 2018-06-08 at 5.05.48 PM.jpg,apple,fresh,0,test,0.044039726,fresh,True,4.7744856,-0.7993871,42.73715,-8.651315
C:\Users\antoc\FreshOrRotten\data\raw\Watermelon_Rotten\Image459.jpg,watermelon,rotten,1,test,0.8310656,rotten,True,-2.4763005,-3.069296,-20.130985,-14.915948
C:\Users\antoc\FreshOrRotten\data\raw\Papaya_Rotten\Image1559.jpg,papaya,rotten,1,test,0.9846341,rotten,True,-5.6798553,-0.7205721,-47.762726,-12.186433
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\rottenOrange (300)1.jpg,orange,rotten,1,test,0.2663729,fresh,False,0.64719677,-3.714226,9.016248,-32.698845
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Rotten\Image2421.jpg,tomato,rotten,1,test,0.7250689,rotten,True,-1.7831066,-2.9256482,-32.386475,-24.019037
C:\Users\antoc\FreshOrRotten\data\raw\Orange_Rotten\translation_Screen Shot 2018-06-12 at 11.30.48 PM.jpg,orange,rotten,1,test,0.87440526,rotten,True,-2.663353,-1.8522539,-28.957853,-37.84017
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Rotten\rottenPepper (562)1.jpg,bellpepper,rotten,1,test,0.32375056,fresh,False,3.5183587,-3.3513322,52.86045,-12.750189
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Fresh\DSCN4142.jpg_0_2231.jpg,tomato,fresh,0,test,0.18511973,fresh,True,1.527159,8.4363,0.96543866,61.515602
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Fresh\IMG_20200822_223854.jpg_0_9991.jpg,bellpepper,fresh,0,test,0.019017436,fresh,True,5.940154,-0.0044736294,49.987297,-6.6818194
C:\Users\antoc\FreshOrRotten\data\raw\Carrot_Fresh\freshCarrot (480).jpg,carrot,fresh,0,test,0.5664821,rotten,False,-1.8374606,-3.6128707,-5.298409,-41.137215
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\20190809_122812.jpg,apple,fresh,0,test,0.06728399,fresh,True,3.715711,-1.8282841,44.1702,-12.70684
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Fresh\tomato1_8.jpg_0_2972.jpg,tomato,fresh,0,test,0.09154133,fresh,True,2.5833511,5.9984837,12.77636,53.180893
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Fresh\IMG_20200825_144655.jpg_0_850.jpg,bellpepper,fresh,0,test,0.3683941,fresh,True,0.4291628,-1.8553026,6.922148,-7.2918706
C:\Users\antoc\FreshOrRotten\data\raw\Watermelon_Rotten\Image229.jpg,watermelon,rotten,1,test,0.5240872,rotten,True,-0.75759137,-3.8490248,-0.7852059,-25.762854
C:\Users\antoc\FreshOrRotten\data\raw\Lime_Rotten\IMG_6978.JPG,lime,rotten,1,test,0.9938029,rotten,True,-6.4510274,1.4999359,-31.702217,28.785496
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_145832.jpg,pomegranate,fresh,0,test,0.04065667,fresh,True,3.3401327,-1.3910728,37.16381,-1.5308775
C:\Users\antoc\FreshOrRotten\data\raw\Lime_Fresh\IMG_20190902_102451.jpg,lime,fresh,0,test,0.005256482,fresh,True,5.7908263,2.0969021,30.890707,16.992342
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Rotten\IMG_20190824_180714.jpg,pomegranate,rotten,1,test,0.9310622,rotten,True,-3.0057387,0.2626959,-18.319342,35.399002
C:\Users\antoc\FreshOrRotten\data\raw\Potato_Fresh\freshPotato (12).jpg,potato,fresh,0,test,0.984568,rotten,False,-6.484256,-1.4663815,-43.686886,-6.054385
C:\Users\antoc\FreshOrRotten\data\raw\Kaki_Rotten\Image3945.jpg,kaki,rotten,1,test,0.9579132,rotten,True,-4.234555,-1.0626994,-36.58343,-25.063751
C:\Users\antoc\FreshOrRotten\data\raw\Strawberry_Fresh\freshStrawberry (79)1.jpg,strawberry,fresh,0,test,0.044493075,fresh,True,3.1518643,-0.45583487,24.12495,-2.4333081
C:\Users\antoc\FreshOrRotten\data\raw\Banana_Fresh\translation_Screen Shot 2018-06-12 at 9.57.46 PM.jpg,banana,fresh,0,test,0.44467968,fresh,True,-0.44309142,3.402022,3.0828118,18.244938
C:\Users\antoc\FreshOrRotten\data\raw\Strawberry_Fresh\freshStrawberry (418)1.jpg,strawberry,fresh,0,test,0.44819042,fresh,True,-0.4198354,1.8458002,-11.154561,17.86392
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Fresh\20190812_185310.jpg,apple,fresh,0,test,0.062330544,fresh,True,4.2338705,-2.3775373,40.26318,-17.770983
C:\Users\antoc\FreshOrRotten\data\raw\Tomato_Rotten\Image2811.jpg,tomato,rotten,1,test,0.9869163,rotten,True,-6.05418,-0.7361269,-42.90864,-10.079606
C:\Users\antoc\FreshOrRotten\data\raw\Bitter_Gourd_Rotten\IMG_20200824_182241.jpg_0_2350.jpg,bitter_gourd,rotten,1,test,0.9882499,rotten,True,-5.7254567,3.2573457,-48.98931,10.318594
C:\Users\antoc\FreshOrRotten\data\raw\Bellpepper_Fresh\IMG_20200826_172321.jpg_0_3674.jpg,bellpepper,fresh,0,test,0.10109969,fresh,True,2.2908468,-1.1993139,9.517279,-3.4765708
C:\Users\antoc\FreshOrRotten\data\raw\Lime_Rotten\IMG_20190923_183943.jpg,lime,rotten,1,test,0.5557814,rotten,True,-0.81149715,-1.6289499,-6.743075,5.1919093
C:\Users\antoc\FreshOrRotten\data\raw\Pomegranate_Fresh\20190820_154516_26564.jpg,pomegranate,fresh,0,test,0.00026855888,fresh,True,9.328194,6.420459,40.296734,38.16415
C:\Users\antoc\FreshOrRotten\data\raw\Strawberry_Rotten\RottenStrawberry (82)!.jpg,strawberry,rotten,1,test,0.9851651,rotten,True,-5.2149754,1.9551084,-25.185175,37.467545
C:\Users\antoc\FreshOrRotten\data\raw\Apple_Rotten\IMG_20190910_172623_1.jpg,apple,rotten,1,test,0.40631548,fresh,False,-0.23806977,-4.1464834,0.8003323,-32.861725
